HolderAddress,Balance
0xbB69a3aB6431f032Bc054a213355859D535aF809,1.0
0xBB4e863c4555a7871da83681AD2f2C2816795c44,1.0
0xBb43D8EB97585B9e8EeeC90c342714a95c9E1350,1.0
0xBb22B864bF23b8E46AFa71A6599854243e6c353B,1.0
0xBb195E171f83595CE35a0C0c32C4C83f789697FE,1.0
0xBAC5bE3DC5AEFf67c24962746317b4fB05580a23,1.0
0xbA86E23E64828781A43b71647cC2D2a32BfE8890,1.0
0xbA6BAd8CeF171233B1194b799be8c060B0109e10,1.0
0xba6AE6FbeAD4712f1E4046c0a5819f087910421b,1.0
0xBA51F3fd8303E144e527Cb39cC98AdCC1C937801,1.0
0xbA34Ab9727EBd1C63FfEdD89eF6db08761b193a5,1.0
0xb9Fa91Fad9E805adD1282FEA252ef7B2e07233b5,1.0
0xB9EEbD7eF2C1ac326cDD2DcBE464fC0F2E02d15B,1.0
0xb9e8e3135b87a55e25febC411D2450ea63476Bc6,1.0
0xB9C0081BC6C84174DccdE33bf0475081F2F6f6a9,1.0
0xb9B04Bb69B6131412021EFf459e545557CC80F61,1.0
0xB9876e5E0e73B666e468173c87f8DC13A199C7Ed,1.0
0xB949422ADe2DcBf8B832777014cdD1C4D9404E42,1.0
0xb9479331DF573d6BCa8b924f48e8CACB84664cE7,1.0
0xb945B2F427E27943F7f506D821138321808A32Fa,1.0
0xB938e0E3438a6a4f9bAbbbBb8aD94690304A7Dd1,1.0
0xb90B668dF1D8Af0C651c0B04Ea28A0213099Bb3d,1.0
0xB8fe571623369A7a8Fbb19a5D3ff78Bbc790a2B7,1.0
0xb8C4310eF6cBA7ED25b4855Bac20617A8b3BcD56,1.0
0xB8b6334994519052EE64D0933710914665F63589,1.0
0xB86090291AB7a75B876a2E98219c6Fa349ABBc26,1.0
0xb7e7e158E1cEb4a5d54Dc0A2b7192e845C771151,1.0
0xb7836BE54D9CA40c914A3844b9C30538679DB45b,1.0
0xb77771e01Bcb358f9468Df78ddCb9f0Cb062A772,1.0
0xb7586A6af3dB7d5a657b9B4Cd0bf18aE23651fa9,1.0
0xb731e9b9E7441336D12A50FaA5435646b771A248,1.0
0xb7269b45BC2D0aC76A9bd1FB659A589F8ea2F5f9,1.0
0xB723d58d9Cb4662D42C647647387023e2c8a1dff,1.0
0xb70B35791B17e5C999313e104fC46C1600eAE0ED,1.0
0xb6eF5eF50445797A88D9eae000c577D5DF626f00,1.0
0xB6C8CAbc2150083261d541a3011a658a36Ca55b9,1.0
0xB670371D1F41C34d0f0a8fec4931c2CCfB54c8AE,1.0
0xb6513dd5394620635DF652605b280a40c7Aa8Ae8,1.0
0xb629c117faB3BAa951a220F2175A02a4bDbCf734,1.0
0xb628864D07ad8e29a956Cc0f1bA183cD8dFB6bd8,1.0
0xb615E63A96dD1fBD1bC12a821F97fdda74687Cb4,1.0
0xB60278f7d9f0c03eD9035BfD7cf4D35F91fDB7e9,1.0
0xB60079521a5A08635626A3e613DEcB443A099745,1.0
0xb5Fcc1C11653566B83fD2eE849a3337592d28f76,1.0
0xB5ed31Db2cdDBD4BAA1D775f193011dBc2005396,1.0
0xb5Db3dcCd24c3116c6b30888B6F38a011e562CA3,1.0
0xB5d58dCCAd5e925c898909db1D443F6369AeD70d,1.0
0xb5c1bbd13f127Bd1807d6434bB016ec93e6CB107,1.0
0xb57d1bD9D8b005e14970ab7cC09E43caaed08e41,1.0
0xB55014aea9547b23E02C428c523026101767dd0E,1.0
0xb54bdfFf8A4f7703Cd5405E8a0E550D0dc68b9F3,1.0
0xB52e85d8962b874088E4FF146b1E8E46D7422a35,1.0
0xb5122A34eD16A7080B60cE9B3C5c7E4C918AE121,1.0
0xB4Fd729D6a8b87CF06cCbBBc99d9f937A73b6712,1.0
0xb4ea376405cFDe11862803D0Aa5E816cC09f500C,1.0
0xb492c35F454B83B2c19eCa5CBEC8e1792C71dfaC,1.0
0xB4926dB039041505F2B76d4D0650966261f7e34b,1.0
0xB4835e9bda37DAaF0ffCceAE89a4112E1B1Cb408,1.0
0xB439b0844D0D9aF237FF37dc2379f07B6CD06171,1.0
0xB40400aA82d10824F703bBA1389Ce3E53Aa1E183,1.0
0xb400E2368483d7ebd411bFB653413c7121EfFC78,1.0
0xB3E70737E44385f4A4D6110e42d61CC084b18C8b,1.0
0xb3cD1E65bD5c5BA16C088bc4360089975Ca6d7ee,1.0
0xB3ca8EAba1ABe56937369Eaf3004418C8cD39D43,1.0
0xB3bbA861aAF540890155ad0fFf4f725D4736dCD1,1.0
0xB3B9cC0A406f5dc8315c728B752a62CF1D8F0426,1.0
0xb38BD68A6F0BA599808D65c7A9cF2a428105b680,1.0
0xb36E1C9eb14d55Edde4154b879b2595bD8194848,1.0
0xB338D7d2136A8C045d08ADD5382a3A2b9BAccd62,1.0
0xb32f88BA193E55fEb90CeD1129753F583c7F38ab,1.0
0xB3031F61977De8c82E6d4ED0c65A53F10932AF83,1.0
0xb2ffA393F0b4072081eB2738EB8340bF877BaE38,1.0
0xB2F2914b1c56E45060f2F1D8889719326fD20476,1.0
0xB2ECa685836330080e672e87802A7C63f0bC16B5,1.0
0xb2eafF967f3c145F97B20bC1b09Ee9b242097c1D,1.0
0xB2dfCC21Ddb2cb41CBF312a9871464cea5e9A6e4,1.0
0xb2C9a29E8C57f23c5f6276d11D7a560c8d450072,1.0
0xB2c2a17Df5FabEd1B4Ca9d6b0d19D7aF51bDB58E,1.0
0xb2ab92049645D0395D17b1d0B8152De9A7032945,1.0
0xB287797eDfB3334f5Edce76Bdeb02B044260067d,1.0
0xb276305B2D78E15E1C17cB956905b4C38fC70d64,1.0
0xB2724C9c1Fc8AA81192fd8052e1E40bDc834Dd52,1.0
0xB256BA1D3cA146EbCc875367175634fFC6D5e573,1.0
0xB1c41450CB8a11A7e605e8Be5ca30A4c9C9231c9,1.0
0xB1b7b30C4fc28BcC72daf50FdA69FDf337809408,1.0
0xb1b32fCe8469A53d1C998743F9ff2aCe7d667E8d,1.0
0xb1B0C9ac4558ca22C1fe7b599aD49542Ef190D8a,1.0
0xb19B97a05DD2ce057B64d34De943228829b9aBD1,1.0
0xB189D040d2F46999287BE4faAf8301a7dEA26Dd1,1.0
0xB188ff6d2c3eE2F399eE1b6441a60908A76D3dDb,1.0
0xB1296361E7050C882b1F11054C1d17150aCb6e44,1.0
0xB10e2fE389d8E0563bd5B498433850aD615d3226,1.0
0xB10623cB7d96e531F924Ecfb7ee5008Ecd77419F,1.0
0xB0f011F2abeB394B59875B3C5c32791EE754970D,1.0
0xB0CCf43adA6CBaA26dcf4907117b496d49f74242,1.0
0xB09f847Db923034De9d011791Dbde1C0857dc3ea,1.0
0xB09e20C63d0f7bFEfd4a61CC86581015944118f5,1.0
0xb0513Cd380eC3c27F14747AEF1d175b22b390D17,1.0
0xB0481E4d9513924D3EeF075781794ea81b14e0F7,1.0
0xB01e4633c1e83A1865b2437509e08b003E6260e8,1.0
0xb0000afb51DF1fb3A27f752E015BF8461a6a551f,1.0
0xAFE00293907dc91f0DC7C03C811a1a12a89223B4,1.0
0xaFD259B285c40D0294e75cd65730Da41a851b58E,1.0
0xaFC98CFD72b91c5dA3a35dBd387bDc40Dd289a21,1.0
0xAFC4468F45C1238f5a49e150Da873cf6fbB8C6bF,1.0
0xafB749586d293203A4f912Fee7aCaD979DdC0aB3,1.0
0xaF12F554598A74B72Bfc1aB680D5459d9334A9C6,1.0
0xaF1112cE96aF4312DAcf6e4a98d8f46B100a9bb5,1.0
0xAF0dF236da6b5E5aCbA5d0Acf42d3B260721d3e7,1.0
0xaeFA0F6cD031F4e5a3E88C61602d7AF1b9E0919D,1.0
0xaee8F297C845744cf166006ee88364CAc5873369,1.0
0xaEd265CC03396e107bFe5f403945D237Edf45184,1.0
0xaeD20247b9c1d00019f3b3A1d460153d073c5f63,1.0
0xaEcC9f6AbF91a3081Ef08E6416377df8a9434Ca8,1.0
0xAeAdc4DC6b1DB189fc4b2C53Cf09431DC86D1eC3,1.0
0xAe5c11d8BdA43E500e66A888662230897748cBfc,1.0
0xAE55c8B8387Af435f86B1DEda10d6e757b48486F,1.0
0xAE226989def250fBd7245c22E0c918dC49d728bc,1.0
0xae1607B35DbfA5f33304213422549351Cbb7e055,1.0
0xAdf267726125C8388908013Fd645839f1666F5e9,1.0
0xADf1591e226F95eE08D5D8bF1A7bDa7859fe1FcF,1.0
0xAde00185dF9b1dcb7e492d0b6cfaD2a88DdC1cd4,1.0
0xadD93b1ACdfA3E865BD1E6495182E9F1Ac5cc35B,1.0
0xadd4a5E93C26B61C63D6e01cF855634737Ddc485,1.0
0xadCFBc9C898Ec737DDA5Bf6e580301d0afe37939,1.0
0xADB71414f3b40A4B3014Cfc68d6ae1625f905fdB,1.0
0xADAfCc089dBd94a088665dB8Ab5913DA2676dd62,1.0
0xadAb39E92C851BD487e95642D1ADd2A86038f594,1.0
0xADAa78db09f0f38ca68FF357ba5968c96B2d6D8F,1.0
0xADA4A7743B889D35e6154019cA136f4657bE28BF,1.0
0xadA292E684a95E7058C57d8f8A48CF57361FB574,1.0
0xAd92362f1250ECe5885FB735C930f2F424df902B,1.0
0xAd83bD4a6177a03a2904499E643642D00F7b6b7a,1.0
0xAd66ae3A3c672c2605683cADE7E3Bc4373783999,1.0
0xAd63f517034dD913d23EE312dBDE0493E40122dA,1.0
0xAd62EF75de7f7f6ACcDBC71Bf1997E949FcB59c5,1.0
0xaD322FD069160D7262D66D0f81653982b5d2b174,1.0
0xaD13960238B1AB70EE37fC4158bBa5b65a9d2d56,1.0
0xAcFEa5Dd8FB15D893FEF331391c8DF21Df719603,1.0
0xAcE58f7084cBC3d2e1C178ce4B038Bb84053352b,1.0
0xacC48e4d6B5b12714084e377bB4dDf3D3f8c0D42,1.0
0xACBAa6Cd6CEB6F3F23d4f8600D8911e8A523ab4E,1.0
0xACAf4A1DE85AD6B0215a0999B2B24ec67587FC52,1.0
0xaca20C63B51D2eAa63b55e7D504415EDB08EF4A9,1.0
0xaC8EbEb5F3a0187d49e85d304547609387512EB2,1.0
0xac84A8e795a642DD7F4550E873FB03Ec905C7172,1.0
0xAC54286A37C6A8B95735C667e6C0735652bCBc6d,1.0
0xaC3Ff2c5Dec0BA4FeE6b8921DeCD1e8FC894E040,1.0
0xAC0Fdc42d2B8F31a5a0b9A8835b705e02524e6ff,1.0
0xaBFb5B5EE87dc74bF0dCE1f299cd42B55FCd1AEF,1.0
0xABeD69D373424baEdc06526234198dC88306161c,1.0
0xaBE67CDb514Ff5E6FAae385E2847907B571D2f9c,1.0
0xaBDe62569603BA7a8d03563Dc64551f0e4141137,1.0
0xabd48458F12b393F317aD831959ecE5f02de79f3,1.0
0xaBAa271fDac50774E743439b43d6d930D4Ce5001,1.0
0xAB9523915C43AB8c58673099d602AE2B78dF2B6D,1.0
0xab7dAfe7411c5fBd9B230983afa975E587654b59,1.0
0xaB51E5c46B6A23A8A5431eb47F3696b3815f7Ea5,1.0
0xaB3cf38Ba9a4eBC2eA1a16bD6949E27Ef87Bc07b,1.0
0xaAf0eb7D49cDdBB8D6d516689b9427cf69239C9F,1.0
0xAae87511411f1F00A16b70FDaA982e2204e4B78d,1.0
0xAab74Bd23caB63D0d40F524057d73b2fE1CA6e06,1.0
0xaab3FD5e7DeBCAE68920AF8E72a93818C6ba2971,1.0
0xaAAd9fA7D817D731d6563eaDd3f136f0D2492745,1.0
0xAaA908519e34c2A1E950593593AEE304c790A906,1.0
0xAA9c8892660F3b6306dfDe35d23B57E5A30b8602,1.0
0xAA9A1deA08C3c4952b649393167FE7Af1ED45462,1.0
0xAA7608917e5555fbA57623f13B31f79380E61F6E,1.0
0xaa67a0Bd196Aee84DeeB80F252E523D41df9cE90,1.0
0xAA673807E8a7Fd5Bdc2523A50EBe8E2130993C6E,1.0
0xAA5E13dDF2d508467EEe2C96A7A31CC56689Ce9D,1.0
0xAA4E9c738944431B115E0203FAda90a349584A74,1.0
0xaA4BEDc1f3Fa8133AE7b778db2C70b576616f836,1.0
0xAA47b34B2E1Ec2899afa912F619ec35F868f558c,1.0
0xAA1dc93d66a764870aDf46f1ce88697F054Ec15d,1.0
0xa9Fc77Ff49D1d499536b2fBC9fF58c7aB1139e50,1.0
0xA9DEC693e1ca72DCACa3B3C8ba8758e4B28674f2,1.0
0xA9bFA2f96925C2b434D916aD89aE25FCA907be8A,1.0
0xA9afBC41d3C32466dEC39e0b42EF8e3576578E38,1.0
0xA9961ADE166D78E6c558eec7C27C9d50D29BC90c,1.0
0xA99214658D1293C87B22454217ef7fD29154Dd26,1.0
0xA9914D74d683d81372d33ba3d5Ec3d55c850B74C,1.0
0xa9804DE5a5A74793376ac310bb8010194f5204Ef,1.0
0xA97CA732232Cd2ACaB9038a1943fe2A79FA1cCc8,1.0
0xa91EEe49d2Fea98f0C8F364e416ba66345579f0f,1.0
0xA8DA002Fd3B5BBD6bE5759f8c0f127aca4de0b0A,1.0
0xa8B1dD7A74Ce57aAA3C73361986181F29eD655Ca,1.0
0xa87B3c8536f9c3bF07a9932A39E57dCf89A9B8D8,1.0
0xA85572Cd96f1643458f17340b6f0D6549Af482F5,1.0
0xa84BC6f4010FA5Bdff6646428faf026b9f9da0E6,1.0
0xa8419CA407767de965009E1d4205b763b7bfbDe6,1.0
0xA83757A492A0230Bb7599045c7Eeb64a539d27B2,1.0
0xA82f4DcAAcFB0A896FF4208b5cCd5AEF8EaD5Be9,1.0
0xA8193bb48E2123C0bD216d29D1da2A4D132ddca3,1.0
0xA8191A3aAbceD8b3bc7122949BDf665a67FCC159,1.0
0xa81698817f79d2894A5EE806d3634A3811C6abf4,1.0
0xa7d45cDa54f764Fa1B2dC945676473B9382c3A8A,1.0
0xA7d0e033EbF2A30259ae3d93561b882dc6a92A71,1.0
0xa7a9e93Deb015CBd87D9c3d6e09CCc8B4C112a18,1.0
0xA79Fe045E1d622368a561E66f20432fB28624327,1.0
0xa77CE92A601D504a6D64af843EB5a3994616969c,1.0
0xa770Be4f11cfCC742fDdD82e131A69998cbb261E,1.0
0xa76b08CFcde41D5c09DB100A7F6A78a4841Afc8F,1.0
0xA753F294df70e4A56A6B937D2E400F0af556f936,1.0
0xA7464f463d4885ff7E90e815b013419D7EFa9863,1.0
0xA74202fED460E1C8855050ffFA507b4d5b8641Ce,1.0
0xA71936047B7D47810900176611Ec5f628D5AB20c,1.0
0xA6fcC3584647DA854A917CfEd820a357bb603F85,1.0
0xA6f24Da621b11698D1162F19055757332228cDC0,1.0
0xa6D83E0355e688Fb140FD4119e5f3053B2D23208,1.0
0xa6c59FC831cC42285DEAB67F052eb8Aef3FA307F,1.0
0xA6c1B4478d91C4a3E6B6AE6621524438a09b4323,1.0
0xA6864C6b3F418d26aC231b09488f5a6C821f7147,1.0
0xA67952c04135B371a79d107E46b735799e27931e,1.0
0xa67517c742b1D124A5782bd5Bf2F2bB0ea92520f,1.0
0xa66c29D04083b52D6B65B1E0f04491e614e79951,1.0
0xA6614EafC2900493F67E6d04966034364Cd3CE07,1.0
0xa651Ab767dfD8beeC267aBC3b4E7f29A3300Fb6A,1.0
0xa65046Ef46c65125398D90C5aB8BBc8c94762F81,1.0
0xa636821ad243148f9058fC3e0f329f0E2B8695DD,1.0
0xa62ed88B830f85e4281614bA6B0fa7Bcc7f215B9,1.0
0xA6259D6594f4e779C696aA609393041F6d0C783E,1.0
0xA61d5D93E403b39AFfFd0fe2302fBA3b90f3b839,1.0
0xA5cf18C998c254a7A2BF62CA9Db5dbdF8889EF0D,1.0
0xa593097bb48Ea61e90719b59eA0F77410C321A80,1.0
0xA57C125c930d8B330AAeb20B1986d7e8B12C394f,1.0
0xA534EEeA097D3Cfabbc155bAdAA7e09aEe07E343,1.0
0xa5336271854c8984673a0406C799556DEf953890,1.0
0xa530f7739413e787c205233658185edC1e68C25E,1.0
0xA51eF1b0b89F59e0f48DC93C7526572a59Cb4453,1.0
0xa4eda9905221e5C31C1129AA5a6dfc8DC7A97f1A,1.0
0xa4e5fcC5D6BA73175E47DB5655acd0020fDabd87,1.0
0xA4E2e028D6aC9a72a736B59020D5aBA820EeCfe9,1.0
0xa4E1214097018C8E8FE5D2E4495b8DF847456920,1.0
0xA4b7ff66e0C63FC0E949C2FEcF1f15240aDD42A8,1.0
0xA4acB837Ab0138f0bD634b8ECd3b7a973F51E5FB,1.0
0xA4a2808806B10919AF40C6571C7F3Ee97221CF4A,1.0
0xa4903c62DE0395837563c723f07Cf413b176E1C0,1.0
0xA488BE1cAC2b927D460f0E4cC311D459c15a5910,1.0
0xa47dCC127BD2487B01477D8e381dCEd5de5e5033,1.0
0xA42fc4cA35DBE3c9c529c6509445Fe7664E22bb9,1.0
0xa4294A51243F11EdDE276e635314e36C54ae25A1,1.0
0xA424343B8910DCCC6e44492911a17b53434ae998,1.0
0xa41Cd41474f7B59736Da76b7fe12B9b8d9AFB94F,1.0
0xa41Ba5e8cBe26ef48045FC5A26D34Cc727d792EC,1.0
0xa3d7e8ED52cbB4C33EF71268b73759c0022c77a3,1.0
0xa3cc8Acf60eA0F0000e371e8f9c0502754994972,1.0
0xa32B8CA2E112444B2b3469b572420e19503D5384,1.0
0xa2Fbc740b7927Fe7647422606173A10e62441dFB,1.0
0xa2f023709CFf94E1C5712e93DD52870A8982D69a,1.0
0xA2EaE2a749103C5631D5525D136EC7B956Dd7c85,1.0
0xa2de65D37a1B9739F44851D59909206c197091f0,1.0
0xA2DB35346E82a5391f6f2e0Ce1e9AE58d88cb7bE,1.0
0xA2D35E418814A8b6367c66a5ac2FEc8ea16332b2,1.0
0xA2c74e368181227ED9Abc4d87d30d26592b8d4f1,1.0
0xa2b4d1219A95da2e7f8Ea6ed2c5F6ba50c44FBC3,1.0
0xA2A54b3f7CD2012D6135308A648B3f0a4dBB22FC,1.0
0xa29199646Ca5Da3C0C3d50f81a8B1C7cbDB70c4a,1.0
0xa23BfAAe50AE47853968D9fc39491F811919E2d5,1.0
0xa230BC9F6345dc90B12a7b961D1b79B5828c567A,1.0
0xA22Fc001304235E67A6cDA88640C83a692D21094,1.0
0xA21EaEC6624ef8e4eA007307d0113844701Bb012,1.0
0xA203C2C7dCD11A259f8f58a43BeD5B93E41F1eb7,1.0
0xa203b70bac63976a751C1E9927E07049E4181379,1.0
0xa1d61bB53CE0C3c121D31f03d5C333e6642E3Fc5,1.0
0xA1b95166F88294f4b6E636026d7606120Ea55B90,1.0
0xA1b0B899F843eC4caEe771eD7c15FAc333f28D7C,1.0
0xa1adb64Ee176B632736Afe8e69D9f077A6D31E5C,1.0
0xa1A8A3Ee29694a97e4e73d72fFA12c6f8cA1d637,1.0
0xa1a7Ae2f202C5762f3C4ee2FeD99E3f42c6F1f1F,1.0
0xa182c16d77b8205DcD29D2163553ef589DcD689e,1.0
0xa17CB5b2CcB84fbd56fcf753690a36D59496f861,1.0
0xA160E89117DAF8607E39Dd2d7A265b0089325af1,1.0
0xA141f136b1d924351C30F1705275ADEA3FFC19Fe,1.0
0xA1338A74AA31856513F35C2994bcB0b71d9B8d80,1.0
0xa122Af92A941e6650DF65634D9fcc67eE8695241,1.0
0xA10Bb823FB55A9199e4F521d0a88993c4cBa7150,1.0
0xA0C059b3F71A9AE87B4b623639c153874A6aB91d,1.0
0xa0a5384Db80d2814255B1548596B977a15124448,1.0
0xA0a06492cCDdBAAB57F01789F55D97705b801eaf,1.0
0xa09bc33C3a40516e8E2bC9E7D4A89f40eb6Ad49B,1.0
0xA048C0EF587Ad9FfFD9421F7E95e5d296B3B2234,1.0
0xa02c1a06020aF02A151425133EF9ea3bb6C0a20e,1.0
0xa02632Ff0B80C02497cF2eB28524E0e26d03a46c,1.0
0x9fF2a35dacE8Fc72ceF27E9AfefdE96Fd2362Ab8,1.0
0x9fEC38489dBEf60331053795a82531afd60E7bdf,1.0
0x9fE3c5aB2f90c2da7fB96E517b7E6d9CA9d0eaAC,1.0
0x9fc57B6E42a13c9b0C607087789DBe0DEE5012A6,1.0
0x9fB011A833AEaa2B39Db6fF974d01D018e3c1c23,1.0
0x9F9508a67cf2Fbe3E9Ae32e372D5c747B00d6740,1.0
0x9f8EA4b85Eb4EF277e629436270093799785c78b,1.0
0x9F33ae7c7eBBC8eFA54cc3a63BD5b4c3C7923426,1.0
0x9F0D5982Bfe7B14f92E15cf185a72628020996dF,1.0
0x9EE2219dEec2D9F7e0Fc77F5E13dB722B75B8Ef0,1.0
0x9EA811bcba40d400F12c844880b8403fdd98A587,1.0
0x9E9c76BdfAF7e9700751eFbF9E70Be026826B95b,1.0
0x9E827924a08301506bF23F74038DeE9E1D729C0a,1.0
0x9E7697b8Ef2Ca871eFf9a4072f1E56AF5F2e1Cb9,1.0
0x9e702ade7D608b689af5B6C156621607Ef11eE22,1.0
0x9E6f380C473B091a64C5680df4Be2F310b4c5941,1.0
0x9e6CBfcE84561Fe20a96df52314621F3C7994C1F,1.0
0x9E64CA57eedcE9Ee19f7a5809aEca246d39f2872,1.0
0x9E5bf2B8B1c9c87bC4690A64ED0cdA23949d1D90,1.0
0x9e5B6b4A705cf0d82A0f3f74682E9E4628649AbC,1.0
0x9e59bE5513ae62e766C69F6bFEF28B078958A1EE,1.0
0x9E33dE70a16B84AD2C540e92A63ac10043bDaE70,1.0
0x9e276731feD9C13ca9B3BA08105c75B11553F105,1.0
0x9E1cC320d7813364F57BA34eC9c0707E52C2D79e,1.0
0x9E11Cdf9D624D8236D5B9A067Aafe89D20232bB2,1.0
0x9e0BA12f067f1DC743f4F57DAb3e93E21c71A7c1,1.0
0x9DF602eE0075A40F6F4cc92B68219AC543e70001,1.0
0x9DE44d98978bDb32f9Cad7fF49B5Fc25742eFb78,1.0
0x9DcE16F67854d5b286ACd47d20F884fb9a2e7fBF,1.0
0x9DC3e31Ce4eDea6f311915D4b9FE8891cFDFd06C,1.0
0x9D89548070cAAB178b2F037Bbf0951309B46E06B,1.0
0x9D8507B9B300855d4a55Ba1810Ab3EC36af54264,1.0
0x9d6C415f0AC5f5B2e8e5df753e77834937829547,1.0
0x9D429CBFD6359Ada304a59052cC01349c4F4197d,1.0
0x9d37d223F6EE46384C786950DeE23fC1b1dDfeF6,1.0
0x9d3544899261EED7DBb982977C9963a35D3A040f,1.0
0x9d10D723b26B7266815468b766cd15BF8a94C16d,1.0
0x9cF1e36DD221eDA50f0e7f2b5355ED397d929Baf,1.0
0x9ca4a52D3f42502c26543C7c462485F1fEe681D9,1.0
0x9c64852008Ee70c57eFb5054dDB02e1F7F84ADe8,1.0
0x9C5A5Bf1C40b50EAE0c0bdfA044427661AaC2CD0,1.0
0x9c275Db0691C5E0Fc8CCc1Cb766dd007D42A83b1,1.0
0x9c21e2e953995e9ec6AB6844006D375c8810c20E,1.0
0x9c0d93856C6c1dC8034340d137DB70e04460a698,1.0
0x9ba1705f0f3FD0128b4d8A6231Ce65d7466eFE5F,1.0
0x9B9fF8E92F29B357fD3A547c613877896C86643A,1.0
0x9b87e33dCf9cECC474b4CCF6a03c33044BF03a80,1.0
0x9b7ce999Ab698Cb6550B43019A164A56041569D7,1.0
0x9B7B71dD9705fe43a8763A6F868976689C3785ae,1.0
0x9B78b469B645f32E1779D7c0841Fc3B60109499e,1.0
0x9B5FF1761d0e543C0b0DA662C7Dd8079f7c7BCef,1.0
0x9b51D8a0809F06034d36309A0493b01bdAA86c5A,1.0
0x9b075eac6955448577E46A347551e229EC376660,1.0
0x9ae1Bf19551369a98D4fDE05D1b6D8a6a6b97741,1.0
0x9aae4d51cE10e14D9C217CAF5Ac9FAf056de7A6A,1.0
0x9aA86512af6BB8E36e4A531B264a44db979590ac,1.0
0x9aa3F4EDD79295B38B4E79B58856117C6A6Be289,1.0
0x9A8a11025df3F8424DbDa33cd1E046aBE9ABB809,1.0
0x9a849E6cc8371c75D665eB4d638fC9e0Bc4B20B0,1.0
0x9a7DeFABC2065303002501351555B11Fc5a250C5,1.0
0x9A7710e1735Cf8eBd9f204B1683862CEC4086B58,1.0
0x9A735E4f1AfA10d431569c3DADeEE434F2B7bD65,1.0
0x9a70A6e429C4EDE5fcB0562f5bCC0C0d992493f4,1.0
0x9a636DA0De8570F8d59Be35869f8E7b11DeBc0e7,1.0
0x9a6300B55E07129592390954bBEa6d785D060E6C,1.0
0x9A5838762C97bB9345DDC641e9534434A3370Be6,1.0
0x9A360644B16eDAA11BD2e0Da4C920910E27Bd7A2,1.0
0x9a3415E9eF21af8935c1c29BfA4AcEBCC32B7ca3,1.0
0x9A0D15c1f425EeA881C203038382f64ADADf82d3,1.0
0x99FBa19112f221D0B44c9c22241f5e6b2Db715F6,1.0
0x99c11D0E6e131Cd110256F283Aefd831841E302d,1.0
0x99b17456eD9C3EB3E2F4f292bCB515F8bb9F4640,1.0
0x99ac4C1F9568bA8864805775BeCdFAF27F34f66e,1.0
0x9988b55189C1C5ae5bb2AB249ECE2469fB22f715,1.0
0x997B86481ea10a414aC34aCBcf1E3030274A618d,1.0
0x993F759b607bB3831e4d957Fb7aEdADd7447726f,1.0
0x993DBA976DBe36Bf49E3504bd41B51DdAcC6C559,1.0
0x9928c2e4E2280F3002a69A7893Af18D8F0c068F7,1.0
0x9925aA18DCEB3Dc191e69efEf092420e8334Ec9B,1.0
0x991cDdB5f0B2a806Ac903A21de423e2cd0280f9e,1.0
0x98Ff99d85Ac986e9Ff8F54fB41Ebcde9E80eBa52,1.0
0x98FdA007fC1Feeb73Eb4386D0581F8Ff868b5b58,1.0
0x98F762AF5B48f0319c7277cE849FdAB4283cb0c4,1.0
0x98dE7f87BAA7A93656a90bf2C13fE9656C933526,1.0
0x98Dc20AD701F3C8ceE69cFb360dAfB84d798a027,1.0
0x98c3705873E653de9B4AFEE14f584bb2dD870e8c,1.0
0x98c0FE160B049D3436D2C3c26bF454FcfAD2A8c1,1.0
0x9899a8b8b083dDe61120572Ee59E3bA6b289f2c5,1.0
0x9882a54D3424bE4790d7407157dFc0B195C94b12,1.0
0x986258FCe37aBB40ee50d39A5c5B4E50aC3563F8,1.0
0x9837D54f64275cD714D968520ee2593D9AD9E816,1.0
0x97C23c8261aC39D64fC604662B00d269B02666A1,1.0
0x9793DF28c369fFB81eed273f854C92bE2c4BF87C,1.0
0x9773b9144e665f4523E9BF9309514010585E32d9,1.0
0x9768dE02a84FF3CE0d5646A9D97fA7f01C12cC25,1.0
0x975b7538674A069B5Ba5b3AB60905D2d002D3C76,1.0
0x9755e3d858a3310e9915e490104435ed4f0D7547,1.0
0x9749f991fb558b73Fb593B81137ee91888b9A633,1.0
0x972b9640FE6EF2401F81AdD945950B12B44bd4f5,1.0
0x972351f4eCe9B2f8b2f19Ea98355014d66969Fe0,1.0
0x96f530623076732B01E073f3e640D82bf7B90EAd,1.0
0x96F0FFC8b3dA6B5d7ab4e213c1bEB7A2145D23f1,1.0
0x96dF722F78EdEC97f58fEcb442556feb17A192b6,1.0
0x96df6554EeC41Bac5692Ae34412364999993Ef70,1.0
0x96d1821219855c51A92Dff76A8BFff768051C73d,1.0
0x96cFA97Cd9D7c078E1bd1273D2FAFB543E5e113d,1.0
0x96cE26BC54568BFdF27D09eE5D2a68337E580416,1.0
0x9699A7d6D66C692b1A4df54a6f71F487E323d0c5,1.0
0x96951d6b9Fe2643ff15Bb482d08eaf02fAB1fa6a,1.0
0x9693200746C056Bb3E548B6A25c5Fb1d5db2d874,1.0
0x9673BF5FCe0fA5316D7b77CABFdECa2bBC554ddb,1.0
0x966a57427c51d14A1dDBb1E44e316730A333Be19,1.0
0x966715fcF141C4d7867e1188464e8Ae0CDB75260,1.0
0x962146103fA3e9bF51BCE7dDF06f6c391325bF94,1.0
0x9604E75d3864Ea1a77bF891a73F36F92beBC75c6,1.0
0x96019d42e01276C46786E15219918cAc8ffe8C5A,1.0
0x95F7157c4F92719D1D03898dF226C1c6DFeD6C0b,1.0
